,country,year,healthcare,education,safety,environment,infrastructure,qol
423,Slovenia,2014,-0.6524218676266716,-0.31122119835088535,-0.45147801853745145,0.024917765797854863,-0.49238680130889284,-0.7363315602078426
424,Slovenia,2015,-0.7836938731853582,-0.10942079706421758,-0.45033309774908076,0.05099449744677246,-0.4929253106716753,-0.8414196675650414
425,Slovenia,2016,-0.7399365379991304,-0.02943893070059945,-0.45491278090256354,0.18137815569136087,-0.4937959008081736,-0.854555680984691
426,Slovenia,2017,-1.4728719023684602,0.125602841019645,-0.4520581117368926,0.20745488734027848,-0.49495908103178377,-0.6049714260113437
427,Slovenia,2018,-1.3634785644028884,0.1588260778168407,-0.4536915320616348,0.18137815569136087,-0.49477419281722845,-0.3816591978772966
428,Slovenia,2019,-0.14921251298504198,0.2080456878867599,-0.4559050455858181,-0.574847062127252,-0.4944977580110001,-0.05982686909587548
429,Slovenia,2020,0.7478128583326457,0.484905994530054,-0.45401210988237856,-0.7052307203718404,-0.5040742495124817,0.06890606241669273
430,Slovenia,2021,0.8353275287051043,1.0189387637886747,-0.45515703067074925,-0.6791539887229229,-0.4973626278210028,0.2909046892087744
431,Slovenia,2022,1.1088108736190339,1.0029423905159507,-0.45576765509121364,-0.7313074520207581,-0.4933309877249714,0.3171767160480747
437,Spain,2011,0.8353275287051043,0.17974441209655645,-0.24450687122105444,-0.44446340388266364,0.5213373287857996,0.4629864650061875
438,Spain,2012,0.7915701935188749,0.2572652979566787,-0.25536072029480855,-0.47054013553158125,0.5023494886540899,-0.11368452411644028
440,Spain,2014,0.7259341907395325,0.459065699243346,-0.2721223606365554,-0.6009237937761697,0.4937423140056168,-0.10448931472268583
441,Spain,2015,0.5071475148083889,0.5279731533412328,-0.29260880994313493,-0.574847062127252,0.5010175754968079,-0.06245407177980632
442,Spain,2016,0.9884782018569055,0.6387172759985503,-0.28682314355923505,-0.6270005254250874,0.5148716263699915,-0.007282815417277259
443,Spain,2017,1.6995348986331222,0.7211601228656648,-0.2790376821983144,-0.574847062127252,0.5592519779881039,-0.12944774022002067
444,Spain,2018,1.3822942185329634,0.8380566967817227,-0.2611005898471736,-0.6009237937761697,0.5621527484222921,-0.07164928117356077
445,Spain,2019,1.7979889028021374,0.9881765074949753,-0.22307395406275518,-0.7052307203718404,0.6214641696391531,-0.009910018101206937
446,Spain,2020,1.0103568694500187,1.1284523961942443,-0.21562433613308993,-0.9399213052120997,0.08015994326384486,0.10831410267564139
447,Spain,2021,0.2446035036910159,1.271189265397009,-0.1972903379086473,-0.8356143786164288,0.23292427929797516,0.08861008254616705
448,Spain,2022,-0.11639451159536919,1.3425576999983913,-0.1859327236880101,-0.8095376469675113,0.4764256479297419,0.03606602886756767
454,Sweden,2011,0.8243881949085446,0.3470910863342808,0.9275409070287621,-2.1655276927112306,-0.1825285139638612,1.2747920943405464
455,Sweden,2012,,0.4787535432713141,1.0097004228022428,-2.1916044243601482,-0.17156446333761016,1.407465829879011
457,Sweden,2014,2.454348930595568,0.8036029697327792,1.0225235356319944,-2.243757887657984,-0.14622400775627653,1.2550880742110722
458,Sweden,2015,2.3996522616127822,0.9401873876768042,0.9971673565722116,-2.1916044243601482,-0.13338235448512398,1.1591951762476291
459,Sweden,2016,2.509045599578354,1.081693766627821,0.9512026033217563,-2.1133742294133957,-0.12169490628153515,1.1499999668538734
460,Sweden,2017,2.3777735940196694,1.1518317109774556,1.0902875806930274,-1.9829905711688072,-0.10576938939284831,1.1894080071128232
461,Sweden,2018,2.443409596799009,1.2810331874109926,1.182293415246496,-1.8526069129242186,-0.07584083404060807,1.2275024460298076
462,Sweden,2019,2.5309242671714673,1.3819333880543263,1.284618802505812,-1.8786836445731363,-0.04332743374701197,1.2406384594494573
463,Sweden,2020,2.4215309292058955,1.4262310371172542,1.4503575358303529,-1.9829905711688072,-0.21464521236020753,1.2537744728691078
464,Sweden,2021,1.4698088889054222,1.5332836890193278,1.3585806854345586,-1.8526069129242186,-0.2230333932011491,1.2813601010503723
465,Sweden,2022,1.0322355370431349,1.6797120289773364,1.2920531548249659,-1.8786836445731363,-0.08036072262556224,1.2958097158119863
